dataset_name,num_clients,Sum of Instances in Clients,Max. Of Instances in Clients,Min. Of Instances in Clients,Stddev of Instances in Clients,Average Dataset Missing Values %,Min Dataset Missing Values %,Max Dataset Missing Values %,Stddev Dataset Missing Values %,Average Target Missing Values %,Min Target Missing Values %,Max Target Missing Values %,Stddev Target Missing Values %,No. Of Features,No. Of Numerical Features,No. Of Categorical Features,Sampling Rate,Average Skewness of Numerical Features,Minimum Skewness of Numerical Features,Maximum Skewness of Numerical Features,Stddev Skewness of Numerical Features,Average Kurtosis of Numerical Features,Minimum Kurtosis of Numerical Features,Maximum Kurtosis of Numerical Features,Stddev Kurtosis of Numerical Features,Avg No. of Symbols per Categorical Features,Min. No. Of Symbols per Categorical Features,Max. No. Of Symbols per Categorical Features,Stddev No. Of Symbols per Categorical Features,Avg No. Of Stationary Features,Min No. Of Stationary Features,Max No. Of Stationary Features,Stddev No. Of Stationary Features,Avg No. Of Stationary Features after 1st order,Min No. Of Stationary Features after 1st order,Max No. Of Stationary Features after 1st order,Stddev No. Of Stationary Features after 1st order,Avg No. Of Stationary Features after 2nd order,Min No. Of Stationary Features after 2nd order,Max No. Of Stationary Features after 2nd order,Stddev No. Of Stationary Features after 2nd order,Avg No. Of Significant Lags in Target,Min No. Of Significant Lags in Target,Max No. Of Significant Lags in Target,Stddev No. Of Significant Lags in Target,Avg No. Of Insignificant Lags in Target,Max No. Of Insignificant Lags in Target,Min No. Of Insignificant Lags in Target,Stddev No. Of Insignificant Lags in Target,Avg. No. Of Seasonality Components in Target,Max No. Of Seasonality Components in Target,Min No. Of Seasonality Components in Target,Stddev No. Of Seasonality Components in Target,Average Fractal Dimensionality Across Clients of Target,Maximum Period of Seasonality Components in Target Across Clients,Minimum Period of Seasonality Components in Target Across Clients,Entropy of Target Stationarity
375,5,5181,1037,1036,0.4,5.095519820688576,4.826254826254826,5.308880308880308,0.2229591557080799,5.095519820688576,4.826254826254826,5.308880308880308,0.2229591557080799,2,2,0,1.0,0.0260513006349029,0.005431342568029,0.0719435397251567,0.0159251322645399,0.8865258154887006,0.4972662395136331,1.215095945697787,0.0302684168240597,0.0,0,0,0,1.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
376,5,3240,648,648,0.0,5.061728395061729,4.012345679012346,5.709876543209877,0.5807064111798388,5.061728395061729,4.012345679012346,5.709876543209877,0.5807064111798388,2,2,0,1.0,0.0483980636985031,0.0011123333400979,0.1205369652387439,0.0205697870467566,0.8847539701732403,0.4751445201156472,1.210963030578253,0.0530554375932249,0.0,0,0,0,1.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
379,5,3886,778,777,0.4000000000000001,4.992109259461445,4.761904761904762,5.655526992287918,0.3463654225433195,4.992109259461445,4.761904761904762,5.655526992287918,0.3463654225433195,2,2,0,1.0,0.0132909367409689,0.0,0.0429513864464512,0.0081281119324626,0.8931638882293431,0.4829043510047666,1.2166627270123056,0.0380065857052809,0.0,0,0,0,1.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
380,5,1186,238,237,0.4,5.22781264404496,2.5316455696202533,8.438818565400844,1.879815451816851,5.22781264404496,2.5316455696202533,8.438818565400844,1.879815451816851,3,3,0,6.0,0.1631329081689972,0.0372439440605884,0.3733768341722442,0.0148075578642281,0.235731631523009,0.0008626401460496,0.4601867771138974,0.0289509553830585,0.0,0,0,0,2.4,0,3,1.2000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.5004024235381879
381,5,11661,2333,2332,0.3999999999999999,5.016718879467466,4.759862778730703,5.3602058319039445,0.2082308117307607,5.016718879467466,4.759862778730703,5.3602058319039445,0.2082308117307607,3,3,0,0.1666666666666666,0.0635161914997765,0.0148600596628408,0.1099317764073237,0.0004678205570102,0.6603135706510368,0.6374099958246013,0.6954548361380843,0.0001996877758355,0.0,0,0,0,3.0,3,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
383,5,6480,1296,1296,0.0,5.092592592592593,4.62962962962963,5.478395061728395,0.28870813169552,5.092592592592593,4.62962962962963,5.478395061728395,0.28870813169552,4,4,0,0.5,0.0491327761182295,0.0014044339388773,0.1516652576362011,0.0231428062539364,0.7301898053853193,0.5266472528873165,1.2025268482947715,0.0160036648134139,0.0,0,0,0,4.0,4,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
384,5,6480,1296,1296,0.0,4.907407407407407,4.4753086419753085,5.092592592592593,0.2214922854075204,4.907407407407407,4.4753086419753085,5.092592592592593,0.2214922854075204,2,2,0,1.0,0.0370286905058768,0.0121866040709161,0.2022733902264648,0.0502247184566693,0.8006608323565413,0.1570069633687918,1.2039514418637989,0.0949183499050801,0.0,0,0,0,1.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
385,5,31101,6221,6220,0.3999999999999999,4.964468962351872,4.839228295819935,5.048231511254019,0.0846096236679153,4.964468962351872,4.839228295819935,5.048231511254019,0.0846096236679153,6,6,0,0.1666666666666666,0.948247132328532,5.40450497535312e-05,4.571853345649591,0.9637869536013356,5.120429723653277,0.5162539856750068,24.3242681660292,4.709617256536533,0.0,0,0,0,4.8,4,5,0.3999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
386,5,38880,7776,7776,0.0,4.994855967078189,4.513888888888888,5.311213991769547,0.2917396900915481,4.994855967078189,4.513888888888888,5.311213991769547,0.2917396900915481,6,6,0,0.1666666666666666,1.473671313377519,0.0002031980482469,4.435738414070346,0.8108677393568935,6.901572819941011,0.3283064734789618,23.3524164706055,4.8180652665639085,0.0,0,0,0,5.2,5,6,0.3999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
389,5,34991,6999,6998,0.3999999999999999,4.986995855897595,4.458416690482995,5.401543298085167,0.3052670866351578,4.986995855897595,4.458416690482995,5.401543298085167,0.3052670866351578,5,5,0,0.1666666666666666,1.7178597757730685,0.0034519824504845,4.436294603681758,0.7838267590582705,8.617987725734048,1.2000909206016817,23.07646739933802,3.983024600982053,0.0,0,0,0,5.0,5,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
390,5,7776,1556,1555,0.4,5.002413642037048,3.922829581993569,6.233933161953727,0.7545846425352649,5.002413642037048,3.922829581993569,6.233933161953727,0.7545846425352649,6,6,0,0.1666666666666666,0.8402426254966995,0.0044649086992986,3.98100230653668,0.762272914324637,4.573017790582808,0.0618443573792055,22.555499051497428,4.1113533332306496,0.0,0,0,0,5.0,5,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
391,5,7776,1556,1555,0.4,4.758148108349383,4.051446945337621,5.398457583547557,0.5372162974397441,4.758148108349383,4.051446945337621,5.398457583547557,0.5372162974397441,3,3,0,0.1666666666666666,0.6952447187795098,0.0015939083145264,3.5721724611687216,0.7732582673801791,3.5451753553656635,0.3757243374710404,16.91413022462618,3.4598135163825137,0.0,0,0,0,3.0,3,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
399,5,47301,9461,9460,0.3999999999999999,5.004115705445276,4.756871035940804,5.327132438431455,0.1997825465946368,5.004115705445276,4.756871035940804,5.327132438431455,0.1997825465946368,5,5,0,0.1666666666666666,0.9944212823876064,0.0043869497140497,2.067068534059778,0.311830607554187,2.582113883119752,1.2000268162072896,7.142401776609012,0.9678604814338247,0.0,0,0,0,5.0,5,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
400,5,1080,216,216,0.0,5.185185185185185,3.7037037037037033,6.481481481481481,1.071836750258354,5.185185185185185,3.7037037037037033,6.481481481481481,1.071836750258354,5,5,0,6.0,2.161753579581891,0.0818525829212022,4.605268962297506,0.0244259730436834,10.911993390162277,0.4075547304899469,28.330933578741902,0.7036992042328534,0.0,0,0,0,3.0,0,5,2.449489742783178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.6730116670092565
401,5,15766,3154,3153,0.3999999999999999,4.934672839286437,4.662226450999048,5.296542974944497,0.2194396691625652,4.934672839286437,4.662226450999048,5.296542974944497,0.2194396691625652,8,8,0,0.5,0.8819483562002102,2.4199554178704808e-05,3.405573305749333,0.6020145813015579,5.217932808689834,0.3279519897408294,18.720394165970927,3.095544095069643,0.0,0,0,0,6.8,6,7,0.3999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
402,5,986,198,197,0.4,4.970004614674666,4.060913705583756,6.091370558375635,0.6762663627770142,4.970004614674666,4.060913705583756,6.091370558375635,0.6762663627770142,8,8,0,8.0,1.5914544317210422,0.1334865330204391,3.3330138181167746,0.2363123512619699,7.499459819760188,0.1900826103154123,19.059657101691823,1.9252524571901648,0.0,0,0,0,2.0,0,8,3.0983866769659336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.6730116670092565
404,5,7881,1577,1576,0.4,4.948723561089134,4.058338617628408,5.710659898477157,0.5437174206493796,4.948723561089134,4.058338617628408,5.710659898477157,0.5437174206493796,3,3,0,1.0,0.843407475242428,1.80842736946516e-05,3.0618580438132748,0.5706622133646868,4.725557931480872,0.5192262595024628,19.90473987412819,3.559107501656551,0.0,0,0,0,1.6,1,2,0.4898979485566356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.6730116670092565
406,5,6480,1296,1296,0.0,4.845679012345679,4.320987654320987,5.324074074074074,0.4094598506611607,4.845679012345679,4.320987654320987,5.324074074074074,0.4094598506611607,4,4,0,1.0,1.0383893653932437,0.0002409424787054,2.9658423267132648,0.3366911322209259,5.31733424829662,0.2420248011980383,12.871622623786976,1.5958099550514202,0.0,0,0,0,2.8,1,4,0.9797958971132712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.5004024235381879
407,5,7776,1556,1555,0.4000000000000001,4.964043346365898,4.5629820051413885,5.594855305466238,0.3491285995009303,4.964043346365898,4.5629820051413885,5.594855305466238,0.3491285995009303,3,3,0,0.1666666666666666,0.0899030438409804,0.0220797578784009,0.2708763105823111,0.0565449667562574,0.9661121758143596,0.3790886642576332,1.182117110640892,0.1765350309050752,0.0,0,0,0,3.0,3,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
408,5,1186,238,237,0.4,5.057972556111052,4.219409282700422,6.302521008403361,0.7458938611677343,5.057972556111052,4.219409282700422,6.302521008403361,0.7458938611677343,5,5,0,6.0,2.4162458622214764,0.6237856932687925,4.043976332004034,0.1043559158646127,11.50610223115903,3.748561222136882,21.51274626089796,0.3772161116479892,0.0,0,0,0,2.2,0,5,2.3151673805580453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.6730116670092565
409,5,2591,519,518,0.4,5.13305212727178,3.861003861003861,6.94980694980695,1.04693477612102,5.13305212727178,3.861003861003861,6.94980694980695,1.04693477612102,2,2,0,0.5,0.0689881273827555,0.0223165225744318,0.1878114520890803,0.0383876380461718,1.0480045610932318,0.6880723802345123,1.207348144587474,0.1156945927780881,0.0,0,0,0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
410,5,2591,519,518,0.4000000000000001,5.018114729097388,3.0828516377649327,6.177606177606178,1.0735303419006703,5.018114729097388,3.0828516377649327,6.177606177606178,1.0735303419006703,2,2,0,0.5,0.0585288422143599,0.0039454356658273,0.23962241799793,0.0504884021844035,1.0681068687404491,0.5732809866732165,1.251031928674222,0.1585331224374914,0.0,0,0,0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
413,5,7881,1577,1576,0.4000000000000001,5.062695344562863,4.441624365482234,5.960684844641725,0.5795408984957667,5.062695344562863,4.441624365482234,5.960684844641725,0.5795408984957667,7,7,0,1.0,0.7066040348186178,4.481548046841817e-06,3.4033553672171064,0.538936760749065,4.537920462555015,0.654766407259066,18.35699455339485,2.970460857878067,0.0,0,0,0,4.4,3,6,1.0198039027185568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.6730116670092565
415,5,11661,2333,2332,0.3999999999999999,4.948111920913966,4.545454545454546,5.317324185248713,0.3110273745043616,4.948111920913966,4.545454545454546,5.317324185248713,0.3110273745043616,5,5,0,0.1666666666666666,0.2355418138311921,0.0153193768328278,0.5650299136551326,0.0959976398127655,0.8268955710224233,0.4108357306232557,1.2165182925421023,0.0866350504914828,0.0,0,0,0,5.0,5,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
416,5,3886,778,777,0.4,5.06952784587746,4.761904761904762,5.534105534105534,0.2658750882255345,5.06952784587746,4.761904761904762,5.534105534105534,0.2658750882255345,2,2,0,0.5,0.1387779104609624,0.0,0.4653284590919981,0.0838663575302001,0.8086704193863732,0.0856149056204556,1.2041971192563754,0.1743040517435087,0.0,0,0,0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
418,5,19440,3888,3888,0.0,5.077160493827161,4.70679012345679,5.606995884773663,0.4136391047937165,5.077160493827161,4.70679012345679,5.606995884773663,0.4136391047937165,3,3,0,0.1666666666666666,0.7716140558849427,0.0003033914620453,4.422459136396712,1.0522864766418332,3.942815744828878,0.4969148924136415,23.452624954412364,5.099517047913186,0.0,0,0,0,2.2,2,3,0.3999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
420,5,42766,8554,8553,0.3999999999999999,5.006313765539718,4.711797030281772,5.2262364082777975,0.1675580169595749,5.006313765539718,4.711797030281772,5.2262364082777975,0.1675580169595749,6,6,0,0.1666666666666666,1.2082778181125748,0.0045109207220429,3.033821650757148,0.4457373005516021,4.285659900263089,0.2235120973249902,11.085167016735712,1.9680999650168072,0.0,0,0,0,5.0,5,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
422,5,1080,216,216,0.0,5.0,4.166666666666666,6.944444444444445,1.0310674745981523,5.0,4.166666666666666,6.944444444444445,1.0310674745981523,8,8,0,6.0,2.557870138475556,0.0,4.5386780658758985,0.5153748180222193,11.530868682745185,0.0,24.99415003918022,3.2485913767373136,0.0,0,0,0,5.6,0,7,2.8000000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.5004024235381879
424,5,11661,2333,2332,0.3999999999999999,5.0424552196503445,4.888507718696398,5.3602058319039445,0.1686738396596731,5.0424552196503445,4.888507718696398,5.3602058319039445,0.1686738396596731,3,3,0,0.5,1.395820368737342,0.0072788730284328,4.264783564160259,0.9304828980985252,6.773872283809046,0.8225360027443793,20.753827586053863,4.717326592325727,0.0,0,0,0,3.0,3,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
425,5,7776,1556,1555,0.4,4.925383744286198,4.244372990353698,5.530546623794212,0.459123004569411,4.925383744286198,4.244372990353698,5.530546623794212,0.459123004569411,4,4,0,0.1666666666666666,0.8041118616022151,0.0182051218776385,3.576280130658075,0.67973505425257,4.4764423559134325,0.4093666305352914,20.23658979921004,3.6377145503388624,0.0,0,0,0,4.0,4,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
428,5,3886,778,777,0.4000000000000001,4.9921423443274335,4.375804375804376,5.534105534105534,0.468787198556161,4.9921423443274335,4.375804375804376,5.534105534105534,0.468787198556161,4,4,0,1.0,1.484382386951295,0.0004820881048494,4.700851074040983,1.0435787778366596,8.239896042606144,0.28472795994369,26.818770495863884,5.753461319547096,0.0,0,0,0,3.4,1,4,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.5004024235381879
432,5,27216,5444,5443,0.3999999999999999,5.041149860763942,4.850266397207422,5.162594157633658,0.1175920947385201,5.041149860763942,4.850266397207422,5.162594157633658,0.1175920947385201,6,6,0,0.1666666666666666,1.5034474085083327,0.0024069887513029,4.325292087032097,0.9593763366870306,7.21912532502906,0.0556139045742907,23.551921334099223,5.047814532339728,0.0,0,0,0,5.4,5,6,0.4898979485566356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
434,5,5181,1037,1036,0.4,4.921476787436285,3.281853281853281,6.750241080038573,1.110196861012659,4.921476787436285,3.281853281853281,6.750241080038573,1.110196861012659,2,2,0,0.5,0.2317278477325796,0.0184010354341494,0.7152879242513641,0.2076688027759033,1.1439847329177149,0.5775600222395187,1.594699850950405,0.1089642398366125,0.0,0,0,0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
435,5,27216,5444,5443,0.3999999999999999,4.9897137159768,4.66654418519199,5.3095719272460045,0.2054830724050936,4.9897137159768,4.66654418519199,5.3095719272460045,0.2054830724050936,6,6,0,0.1666666666666666,0.678062412753278,0.0064316588971185,1.825714791865615,0.2487851691473468,3.318215772164109,1.1389004540833056,7.761086157840582,1.0042240384339478,0.0,0,0,0,5.2,5,6,0.3999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
437,5,12960,2592,2592,0.0,5.007716049382716,4.78395061728395,5.285493827160494,0.1783058643254837,5.007716049382716,4.78395061728395,5.285493827160494,0.1783058643254837,5,5,0,0.5,1.3004574506837463,1.2977262258545106e-05,2.936787059125792,0.417389803251045,6.366540171604109,0.1734301863752314,14.770674265009974,1.902979051297732,0.0,0,0,0,4.2,4,5,0.3999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
438,5,19440,3888,3888,0.0,5.0360082304526745,4.140946502057613,5.709876543209877,0.5712888020590746,5.0360082304526745,4.140946502057613,5.709876543209877,0.5712888020590746,5,5,0,0.1666666666666666,0.4175113351421399,0.0004025633486444,0.8406214838428696,0.1189886628469123,1.1569142570381377,0.1093273323719303,2.450222381988374,0.1029157828775895,0.0,0,0,0,5.0,5,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
440,5,9071,1815,1814,0.4,4.938795593501416,4.244762954796031,5.237045203969129,0.3545759956510045,4.938795593501416,4.244762954796031,5.237045203969129,0.3545759956510045,5,5,0,0.5,0.640638491778314,0.0002475275539394,1.7907847623062487,0.2818912658126327,3.0598579485532165,0.9475104984267402,7.168449202026551,0.8536959635695985,0.0,0,0,0,4.2,4,5,0.3999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
442,5,1296,260,259,0.4,4.861894861894863,3.8461538461538463,6.177606177606178,0.9038573495388528,4.861894861894863,3.8461538461538463,6.177606177606178,0.9038573495388528,3,3,0,1.0,0.0748107362338604,0.0160444256440421,0.1837117550070222,0.0233539635111229,1.083802608697814,0.7786028531570319,1.321252577830697,0.0674094884247429,0.0,0,0,0,3.0,3,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
444,5,34991,6999,6998,0.3999999999999999,4.99271830814356,4.701343240925978,5.344384109745642,0.2362428319393324,4.99271830814356,4.701343240925978,5.344384109745642,0.2362428319393324,5,5,0,0.1666666666666666,1.0028399725978248,0.0034355980678234,2.372414449788072,0.4041806556772369,5.161016273862906,0.8684547427926232,11.113055408911483,2.0404000169147216,0.0,0,0,0,4.0,4,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
445,5,11661,2333,2332,0.3999999999999999,5.008182987179987,4.586369481354479,5.4459691252144085,0.3054549788947532,5.008182987179987,4.586369481354479,5.4459691252144085,0.3054549788947532,4,4,0,0.1666666666666666,0.2394619516013056,0.0151260163680777,0.5871188507722246,0.0928189747826085,0.7609275654714807,0.2808711751070198,1.2163168377080515,0.1404457646258037,0.0,0,0,0,4.0,4,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
447,5,11661,2333,2332,0.3999999999999999,4.956666193675794,4.631217838765009,5.317324185248713,0.284717304038821,4.956666193675794,4.631217838765009,5.317324185248713,0.284717304038821,6,6,0,0.5,0.8535158292737993,0.0001008937920315,2.4327752652273644,0.3990506681458104,4.599655390444693,1.060197424559561,11.400434239836304,2.031878325204028,0.0,0,0,0,4.6,4,6,0.7999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
450,5,2591,519,518,0.4,4.785784959195364,3.281853281853281,5.598455598455598,0.7949477305418776,4.785784959195364,3.281853281853281,5.598455598455598,0.7949477305418776,2,2,0,0.5,0.0224954211702051,0.0034926751833959,0.0324508794454643,0.0043846730119597,1.2929186220614668,1.157555491486362,1.446208087560372,0.0088620998429813,0.0,0,0,0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
452,5,23326,4666,4665,0.3999999999999999,4.955819595725434,4.372990353697749,5.507929704243463,0.3844156106196034,4.955819595725434,4.372990353697749,5.507929704243463,0.3844156106196034,4,4,0,0.1666666666666666,1.43402396334858,0.0077502479745558,4.434093634914372,1.030453535975017,7.836441206997367,1.0940647826225685,23.33981309834809,5.326408256082799,0.0,0,0,0,4.0,4,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
453,5,19440,3888,3888,0.0,5.0,4.578189300411522,5.246913580246913,0.2857601730932333,5.0,4.578189300411522,5.246913580246913,0.2857601730932333,4,4,0,0.1666666666666666,1.077622891222254,0.0004025633486444,4.380533818803802,0.8182278644147744,4.620898365674495,0.098587880371149,22.341587072730285,4.620164919378541,0.0,0,0,0,3.8,3,4,0.3999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
458,5,7776,1556,1555,0.4,5.002479769216146,4.372990353697749,5.719794344473008,0.4542955567588014,5.002479769216146,4.372990353697749,5.719794344473008,0.4542955567588014,2,2,0,0.5,0.9650813100086042,0.0109380154157918,4.544251303211706,1.4569759577960937,5.601895083166244,1.0281409975126443,23.82763196256209,7.505939671546777,0.0,0,0,0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
459,5,1311,263,262,0.4,5.109279308042841,3.435114503816794,6.844106463878327,1.3063708464438812,5.109279308042841,3.435114503816794,6.844106463878327,1.3063708464438812,6,5,1,6.0,0.8903331140368997,0.0215364508404867,1.997494553435067,0.0413632052012885,1.5372312919208473,0.2192158565542938,4.302010973110738,0.1743618633579923,1.500408163265306,1,2,0,3.2,1,6,2.3151673805580453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.6730116670092565
460,5,23326,4666,4665,0.3999999999999999,5.118743192068321,4.780278670953912,5.380493033226152,0.2532423829449799,5.118743192068321,4.780278670953912,5.380493033226152,0.2532423829449799,3,3,0,0.1666666666666666,1.2799035606312403,0.0167473187059749,4.471873358108017,1.1899182339814265,6.96499867828165,1.0807917368945947,23.24455425066777,6.012401597585653,0.0,0,0,0,3.0,3,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
461,5,1186,238,237,0.4,5.059390844945573,4.219409282700422,6.329113924050633,0.7084122022038348,5.059390844945573,4.219409282700422,6.329113924050633,0.7084122022038348,7,6,1,6.0,0.8854129812610804,6.613951459950651e-08,3.1552435845656195,0.3515520906265304,2.3755854596845287,0.507526480831678,11.199577193473498,1.2626753116137317,1.5013452914798204,1,2,0,4.8,2,7,1.939071942966532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.6730116670092565
462,5,1080,216,216,0.0,4.907407407407407,0.9259259259259258,8.796296296296296,2.528981534027345,4.907407407407407,0.9259259259259258,8.796296296296296,2.528981534027345,7,6,1,6.0,1.2948650903775738,0.055492778907422,4.617449134351258,0.0367346254870507,5.1024835568635325,0.06734182306471,25.386422402120083,0.5050790437270063,1.5020725388601035,1,2,0,3.8,1,7,2.4819347291981715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.6730116670092565
465,5,5181,1037,1036,0.4000000000000001,5.153472111042023,4.440154440154441,5.694980694980695,0.4345611229605284,5.153472111042023,4.440154440154441,5.694980694980695,0.4345611229605284,2,2,0,0.5,0.0272094692301537,0.0088409587608455,0.0699642689776902,0.0151288462144674,1.2004108559225664,0.9847544340024416,1.3442348163610742,0.0447430901952496,0.0,0,0,0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
471,5,6480,1296,1296,0.0,4.938271604938271,4.552469135802469,5.324074074074074,0.3309816449001115,4.938271604938271,4.552469135802469,5.324074074074074,0.3309816449001115,3,3,0,1.0,0.0753872745162449,0.0003183361530529,0.3207988598664423,0.0629313737819065,0.8921263660217423,0.1354221677581266,1.204587617186583,0.1929092374558867,0.0,0,0,0,2.2,1,3,0.9797958971132712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.6730116670092565
472,5,7126,1426,1425,0.4000000000000001,5.0518245121921215,4.2105263157894735,5.750350631136045,0.5407176474059063,5.0518245121921215,4.2105263157894735,5.750350631136045,0.5407176474059063,3,3,0,1.0,0.3534981739580693,0.0007371900359168,1.9662335394624333,0.4130273463790882,1.176404824113308,0.2666616915581445,2.5588786084333064,0.3798374453153706,0.0,0,0,0,2.0,1,3,0.6324555320336759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.6730116670092565
474,5,7776,1556,1555,0.4,5.053984575835476,4.565916398713826,6.109324758842444,0.584356020889202,5.053984575835476,4.565916398713826,6.109324758842444,0.584356020889202,2,2,0,0.5,0.0218800166580787,0.007748989765527,0.0906411960837116,0.0208826828169498,1.1994100594141477,0.7835126035689246,1.3155593806974526,0.0906888138920085,0.0,0,0,0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0,0.0
